Source,Target,Weight
00-0033258,00-0034487,61.31999999999999
00-0033258,00-0034489,9.42
00-0033258,00-0034681,353.52000000000004
00-0033258,00-0034775,436.24
00-0033611,00-0033789,49.919999999999995
00-0033611,00-0034343,158.94
00-0033611,00-0034473,52.019999999999996
00-0033611,00-0034487,73.02
00-0033611,00-0034489,49.72
00-0033611,00-0034681,89.12
00-0033611,00-0034775,126.52
00-0033789,00-0033933,33.62
00-0033789,00-0034343,122.54
00-0033789,00-0034473,15.620000000000001
00-0033789,00-0034487,36.62
00-0033789,00-0034489,13.32
00-0033789,00-0034681,52.72
00-0033789,00-0034775,90.12
00-0033933,00-0034343,142.64000000000001
00-0033933,00-0034473,35.72
00-0033933,00-0034487,56.72
00-0033933,00-0034489,33.42
00-0033933,00-0034681,72.82
00-0033933,00-0034775,110.22
00-0034343,00-0034473,124.64
00-0034343,00-0034487,145.64000000000001
00-0034343,00-0034489,122.34
00-0034343,00-0034681,161.74
00-0034343,00-0034775,199.14000000000001
00-0034473,00-0034487,38.72
00-0034473,00-0034489,15.419999999999998
00-0034473,00-0034681,54.82
00-0034473,00-0034775,92.22
00-0034487,00-0034489,36.42
00-0034487,00-0034681,274.62
00-0034487,00-0034775,324.72
00-0034489,00-0034681,52.52
00-0034489,00-0034775,89.92
00-0034681,00-0034775,752.44
00-0022924,00-0031136,585.26
00-0022924,00-0033562,395.42
00-0022924,00-0033949,646.74
00-0022924,00-0034331,784.88
00-0022924,00-0034676,1136.28
00-0026983,00-0031136,10.0
00-0026983,00-0033562,39.32
00-0026983,00-0033949,6.74
00-0026983,00-0034331,69.42
00-0026983,00-0034676,33.62
00-0027793,00-0031136,229.5
00-0027793,00-0033562,258.82
00-0027793,00-0033949,226.23999999999998
00-0027793,00-0034331,288.92
00-0027793,00-0034676,253.11999999999998
00-0028011,00-0030648,23.72
00-0028011,00-0031136,21.6
00-0028011,00-0033562,50.92
00-0028011,00-0033949,18.34
00-0028011,00-0034331,81.02
00-0028011,00-0034676,45.22
00-0030470,00-0030648,94.92
00-0030470,00-0031136,92.8
00-0030470,00-0033562,170.32000000000002
00-0030470,00-0033949,101.52
00-0030470,00-0034331,272.42
00-0030470,00-0034676,337.72
00-0030521,00-0030648,14.02
00-0030521,00-0031136,11.899999999999999
00-0030521,00-0033562,41.22
00-0030521,00-0033949,8.64
00-0030521,00-0034331,71.32
00-0030521,00-0034676,35.52
00-0030648,00-0031035,20.52
00-0030648,00-0031136,16.0
00-0030648,00-0031782,21.419999999999998
00-0030648,00-0033553,236.92
00-0030648,00-0033562,45.32
00-0030648,00-0033857,197.82
00-0030648,00-0033949,12.74
00-0030648,00-0034331,75.42
00-0030648,00-0034676,39.62
00-0030741,00-0031136,14.0
00-0030741,00-0033562,46.42
00-0030741,00-0033949,10.74
00-0030741,00-0034331,131.22
00-0030741,00-0034676,127.52000000000001
00-0031035,00-0031136,18.4
00-0031035,00-0033562,50.72
00-0031035,00-0033949,15.14
00-0031035,00-0034331,135.51999999999998
00-0031035,00-0034676,131.82
00-0031136,00-0031782,19.3
00-0031136,00-0032135,64.1
00-0031136,00-0033553,234.8
00-0031136,00-0033562,43.199999999999996
00-0031136,00-0033857,218.10000000000002
00-0031136,00-0033949,10.620000000000001
00-0031136,00-0034331,73.3
00-0031136,00-0034676,89.0
00-0031782,00-0033562,48.62
00-0031782,00-0033949,16.04
00-0031782,00-0034331,78.72
00-0031782,00-0034676,42.92
00-0032135,00-0033562,93.41999999999999
00-0032135,00-0033949,60.839999999999996
00-0032135,00-0034331,123.52
00-0032135,00-0034676,87.72
00-0033553,00-0033562,378.32
00-0033553,00-0033949,377.9200000000001
00-0033553,00-0034331,614.82
00-0033553,00-0034676,680.12
00-0033562,00-0033857,298.9200000000001
00-0033562,00-0033949,39.94
00-0033562,00-0034331,162.72
00-0033562,00-0034676,159.02
00-0033857,00-0033949,353.32000000000005
00-0033857,00-0034331,549.9200000000001
00-0033857,00-0034676,689.12
00-0033949,00-0034331,79.52
00-0033949,00-0034676,112.72
00-0034331,00-0034676,327.62000000000006
00-0023436,00-0025394,312.72
00-0023436,00-0026300,193.32
00-0023436,00-0026898,144.04
00-0023436,00-0027688,170.9
00-0023436,00-0029638,161.72
00-0023436,00-0029640,145.52
00-0023436,00-0030140,144.0
00-0023436,00-0030404,194.32
00-0023436,00-0030472,209.52
00-0023436,00-0031257,182.82
00-0023436,00-0031941,197.52
00-0023436,00-0032362,175.12
00-0023436,00-0032371,144.52
00-0023436,00-0032760,208.92
00-0023436,00-0032964,147.62
00-0023436,00-0033526,147.42
00-0023436,00-0033528,226.79999999999998
00-0023436,00-0034101,145.12
00-0023436,00-0034339,157.22
00-0023436,00-0034710,144.52
00-0024221,00-0025394,373.72
00-0024221,00-0026300,106.02000000000001
00-0024221,00-0026898,56.74
00-0024221,00-0029638,74.42
00-0024221,00-0031257,150.32000000000002
00-0024221,00-0033464,56.72
00-0024221,00-0034101,57.82
00-0024221,00-0034339,114.02000000000001
00-0024221,00-0034710,57.22
00-0025394,00-0026300,224.32
00-0025394,00-0026898,175.04
00-0025394,00-0027688,336.18000000000006
00-0025394,00-0029638,192.72
00-0025394,00-0029640,176.52
00-0025394,00-0030140,175.0
00-0025394,00-0030404,406.92
00-0025394,00-0030472,240.52
00-0025394,00-0031257,380.32000000000005
00-0025394,00-0031941,228.52
00-0025394,00-0032362,206.12
00-0025394,00-0032371,175.52
00-0025394,00-0032760,239.92
00-0025394,00-0032964,178.62
00-0025394,00-0033464,175.02
00-0025394,00-0033526,178.42
00-0025394,00-0033528,344.92
00-0025394,00-0034101,176.12
00-0025394,00-0034339,344.02000000000004
00-0025394,00-0034710,175.52
00-0026300,00-0026898,55.64
00-0026300,00-0029638,73.32
00-0026300,00-0029640,57.12
00-0026300,00-0030140,55.6
00-0026300,00-0030404,105.92
00-0026300,00-0030472,121.12
00-0026300,00-0031257,94.42
00-0026300,00-0031941,109.12
00-0026300,00-0032362,86.72
00-0026300,00-0032371,56.12
00-0026300,00-0032760,120.52000000000001
00-0026300,00-0032964,59.22
00-0026300,00-0033464,55.62
00-0026300,00-0033526,59.02
00-0026300,00-0033528,65.42
00-0026300,00-0034101,56.72
00-0026300,00-0034339,68.82000000000001
00-0026300,00-0034710,56.12
00-0026898,00-0027688,33.22
00-0026898,00-0029638,24.04
00-0026898,00-0029640,7.84
00-0026898,00-0030140,6.32
00-0026898,00-0030404,56.64
00-0026898,00-0030472,71.83999999999999
00-0026898,00-0031257,45.14
00-0026898,00-0031941,59.839999999999996
00-0026898,00-0032362,37.44
00-0026898,00-0032371,6.84
00-0026898,00-0032760,71.24
00-0026898,00-0032964,9.94
00-0026898,00-0033464,6.34
00-0026898,00-0033526,9.74
00-0026898,00-0033528,16.14
00-0026898,00-0034101,7.4399999999999995
00-0026898,00-0034339,19.54
00-0026898,00-0034710,6.84
00-0027688,00-0029638,50.9
00-0027688,00-0029640,34.7
00-0027688,00-0031257,112.78
00-0027688,00-0032362,64.3
00-0027688,00-0032371,33.7
00-0027688,00-0032760,98.1
00-0027688,00-0032964,36.8
00-0027688,00-0033464,33.2
00-0027688,00-0033526,36.6
00-0027688,00-0033528,77.38
00-0027688,00-0034101,34.3
00-0027688,00-0034339,76.48
00-0027688,00-0034710,33.7
00-0029638,00-0029640,25.52
00-0029638,00-0030140,24.0
00-0029638,00-0030404,74.32
00-0029638,00-0030472,89.52
00-0029638,00-0031257,62.82
00-0029638,00-0031941,77.52
00-0029638,00-0032362,55.12
00-0029638,00-0032371,24.52
00-0029638,00-0032760,88.92
00-0029638,00-0032964,27.619999999999997
00-0029638,00-0033464,24.02
00-0029638,00-0033526,27.419999999999998
00-0029638,00-0033528,33.82
00-0029638,00-0034101,25.119999999999997
00-0029638,00-0034339,37.22
00-0029638,00-0034710,24.52
00-0029640,00-0030140,7.8
00-0029640,00-0031257,46.62
00-0029640,00-0033464,7.82
00-0029640,00-0034101,8.92
00-0029640,00-0034339,21.02
00-0029640,00-0034710,8.32
00-0030140,00-0031257,45.1
00-0030140,00-0032964,9.899999999999999
00-0030140,00-0033464,6.3
00-0030140,00-0033526,9.7
00-0030140,00-0033528,16.099999999999998
00-0030140,00-0034101,7.3999999999999995
00-0030140,00-0034339,19.5
00-0030140,00-0034710,6.8
00-0030404,00-0031257,183.52
00-0030404,00-0033464,56.62
00-0030404,00-0034101,57.72
00-0030404,00-0034339,147.22
00-0030404,00-0034710,57.12
00-0030472,00-0031257,110.62
00-0030472,00-0033464,71.82
00-0030472,00-0034101,72.92
00-0030472,00-0034339,85.02
00-0030472,00-0034710,72.32
00-0031257,00-0031941,98.62
00-0031257,00-0032362,76.22
00-0031257,00-0032371,45.62
00-0031257,00-0032760,110.02000000000001
00-0031257,00-0032964,48.72
00-0031257,00-0033464,45.12
00-0031257,00-0033526,48.52
00-0031257,00-0033528,121.52
00-0031257,00-0034101,46.22
00-0031257,00-0034339,120.62
00-0031257,00-0034710,45.62
00-0031941,00-0033464,59.81999999999999
00-0031941,00-0034101,60.919999999999995
00-0031941,00-0034339,73.02
00-0031941,00-0034710,60.31999999999999
00-0032362,00-0033464,37.42
00-0032362,00-0034101,38.519999999999996
00-0032362,00-0034339,50.62
00-0032362,00-0034710,37.919999999999995
00-0032371,00-0033464,6.82
00-0032371,00-0034101,7.92
00-0032371,00-0034339,20.02
00-0032371,00-0034710,7.32
00-0032760,00-0033464,71.22
00-0032760,00-0034101,72.32000000000001
00-0032760,00-0034339,84.42
00-0032760,00-0034710,71.72
00-0032964,00-0033464,9.92
00-0032964,00-0034101,11.02
00-0032964,00-0034339,23.119999999999997
00-0032964,00-0034710,10.42
00-0033464,00-0033526,9.719999999999999
00-0033464,00-0033528,16.12
00-0033464,00-0034101,7.42
00-0033464,00-0034339,19.52
00-0033464,00-0034710,6.82
00-0033526,00-0034101,10.82
00-0033526,00-0034339,22.919999999999998
00-0033526,00-0034710,10.219999999999999
00-0033528,00-0034101,17.22
00-0033528,00-0034339,85.22
00-0033528,00-0034710,16.62
00-0034101,00-0034339,20.62
00-0034101,00-0034710,7.92
00-0034339,00-0034710,20.02
00-0023459,00-0024243,1741.3799999999999
00-0023459,00-0025580,318.3
00-0023459,00-0027696,779.94
00-0023459,00-0031102,364.1
00-0023459,00-0031787,677.34
00-0023459,00-0032794,641.04
00-0023459,00-0033757,1902.88
00-0023459,00-0033899,323.68
00-0023459,00-0034162,318.3
00-0023459,00-0034179,320.90000000000003
00-0023459,00-0034268,319.8
00-0023459,00-0034272,1721.78
00-0023459,00-0034279,1157.94
00-0023459,00-0034521,2402.7599999999998
00-0023459,00-0034751,324.3
00-0024243,00-0025580,9.62
00-0024243,00-0027696,181.72
00-0024243,00-0027985,32.62
00-0024243,00-0028002,213.22
00-0024243,00-0031102,55.419999999999995
00-0024243,00-0031381,972.6200000000001
00-0024243,00-0031787,79.12
00-0024243,00-0032626,118.22
00-0024243,00-0032794,42.82
00-0024243,00-0033293,1168.42
00-0024243,00-0033757,384.12
00-0024243,00-0033899,15.0
00-0024243,00-0033948,367.82000000000005
00-0024243,00-0034162,9.62
00-0024243,00-0034179,12.219999999999999
00-0024243,00-0034268,11.120000000000001
00-0024243,00-0034272,401.52
00-0024243,00-0034279,142.32
00-0024243,00-0034521,481.22
00-0024243,00-0034751,15.620000000000001
00-0025580,00-0027696,81.32
00-0025580,00-0027985,28.72
00-0025580,00-0028002,54.019999999999996
00-0025580,00-0031102,51.519999999999996
00-0025580,00-0031381,224.32
00-0025580,00-0031787,22.02
00-0025580,00-0032626,48.019999999999996
00-0025580,00-0032794,5.92
00-0025580,00-0033293,151.12
00-0025580,00-0033757,19.419999999999998
00-0025580,00-0033899,11.1
00-0025580,00-0033948,93.12
00-0025580,00-0034162,5.72
00-0025580,00-0034179,8.32
00-0025580,00-0034268,7.22
00-0025580,00-0034272,78.72
00-0025580,00-0034279,39.019999999999996
00-0025580,00-0034521,6.42
00-0025580,00-0034751,11.719999999999999
00-0027696,00-0027985,104.32
00-0027696,00-0028002,129.62
00-0027696,00-0031102,127.11999999999999
00-0027696,00-0031381,544.9200000000001
00-0027696,00-0031787,201.32
00-0027696,00-0032626,240.42
00-0027696,00-0032794,165.02
00-0027696,00-0033293,604.9200000000001
00-0027696,00-0033757,184.52
00-0027696,00-0033899,86.69999999999999
00-0027696,00-0033948,422.12
00-0027696,00-0034162,81.32
00-0027696,00-0034179,83.91999999999999
00-0027696,00-0034268,82.82
00-0027696,00-0034272,286.72
00-0027696,00-0034279,114.61999999999999
00-0027696,00-0034521,227.42
00-0027696,00-0034751,87.32
00-0027985,00-0031102,74.52
00-0027985,00-0031787,45.019999999999996
00-0027985,00-0032794,28.919999999999998
00-0027985,00-0033757,42.42
00-0027985,00-0033899,34.1
00-0027985,00-0034162,28.72
00-0027985,00-0034179,31.32
00-0027985,00-0034268,30.22
00-0027985,00-0034272,101.72
00-0027985,00-0034279,62.019999999999996
00-0027985,00-0034521,29.419999999999998
00-0027985,00-0034751,34.72
00-0028002,00-0031102,99.82
00-0028002,00-0031787,70.32
00-0028002,00-0032794,54.22
00-0028002,00-0033757,274.42
00-0028002,00-0033899,59.4
00-0028002,00-0034162,54.019999999999996
00-0028002,00-0034179,56.62
00-0028002,00-0034268,55.519999999999996
00-0028002,00-0034272,255.61999999999998
00-0028002,00-0034279,166.22
00-0028002,00-0034521,436.92
00-0028002,00-0034751,60.019999999999996
00-0031102,00-0031381,270.12
00-0031102,00-0031787,67.82
00-0031102,00-0032626,93.82
00-0031102,00-0032794,51.72
00-0031102,00-0033293,196.92
00-0031102,00-0033757,65.22
00-0031102,00-0033899,56.9
00-0031102,00-0033948,138.92
00-0031102,00-0034162,51.519999999999996
00-0031102,00-0034179,54.12
00-0031102,00-0034268,53.019999999999996
00-0031102,00-0034272,124.52
00-0031102,00-0034279,84.82
00-0031102,00-0034521,52.22
00-0031102,00-0034751,57.519999999999996
00-0031381,00-0031787,442.32000000000005
00-0031381,00-0032794,406.02
00-0031381,00-0033757,1095.72
00-0031381,00-0033899,229.7
00-0031381,00-0034162,224.32
00-0031381,00-0034179,226.92
00-0031381,00-0034268,225.82
00-0031381,00-0034272,1212.82
00-0031381,00-0034279,790.0200000000001
00-0031381,00-0034521,1402.42
00-0031381,00-0034751,230.32
00-0031787,00-0032626,137.82
00-0031787,00-0032794,62.42
00-0031787,00-0033293,502.32000000000005
00-0031787,00-0033757,81.92
00-0031787,00-0033899,27.4
00-0031787,00-0033948,248.82000000000002
00-0031787,00-0034162,22.02
00-0031787,00-0034179,24.62
00-0031787,00-0034268,23.52
00-0031787,00-0034272,184.11999999999998
00-0031787,00-0034279,55.31999999999999
00-0031787,00-0034521,124.82000000000001
00-0031787,00-0034751,28.02
00-0032626,00-0032794,101.52
00-0032626,00-0033757,121.02
00-0032626,00-0033899,53.4
00-0032626,00-0034162,48.019999999999996
00-0032626,00-0034179,50.62
00-0032626,00-0034268,49.519999999999996
00-0032626,00-0034272,223.22
00-0032626,00-0034279,81.32
00-0032626,00-0034521,163.92
00-0032626,00-0034751,54.019999999999996
00-0032794,00-0033293,466.02
00-0032794,00-0033757,45.62
00-0032794,00-0033948,212.52
00-0032794,00-0034162,5.92
00-0032794,00-0034179,8.52
00-0032794,00-0034268,7.42
00-0032794,00-0034272,147.82000000000002
00-0032794,00-0034279,39.22
00-0032794,00-0034521,88.52000000000001
00-0032794,00-0034751,11.92
00-0033293,00-0033757,1329.9199999999998
00-0033293,00-0033899,156.5
00-0033293,00-0034162,151.12
00-0033293,00-0034179,153.72
00-0033293,00-0034268,152.62
00-0033293,00-0034272,1198.42
00-0033293,00-0034279,642.4200000000001
00-0033293,00-0034521,1447.1200000000001
00-0033293,00-0034751,157.12
00-0033757,00-0033899,24.799999999999997
00-0033757,00-0033948,477.9200000000001
00-0033757,00-0034162,19.419999999999998
00-0033757,00-0034179,22.02
00-0033757,00-0034268,20.919999999999998
00-0033757,00-0034272,524.62
00-0033757,00-0034279,274.72
00-0033757,00-0034521,642.72
00-0033757,00-0034751,25.419999999999998
00-0033899,00-0033948,98.5
00-0033899,00-0034162,11.1
00-0033899,00-0034179,13.7
00-0033899,00-0034268,12.6
00-0033899,00-0034272,84.1
00-0033899,00-0034279,44.4
00-0033899,00-0034521,11.8
00-0033899,00-0034751,17.099999999999998
00-0033948,00-0034162,93.12
00-0033948,00-0034179,95.72
00-0033948,00-0034268,94.62
00-0033948,00-0034272,660.0200000000001
00-0033948,00-0034279,255.61999999999998
00-0033948,00-0034521,468.62000000000006
00-0033948,00-0034751,99.12
00-0034162,00-0034179,8.32
00-0034162,00-0034268,7.22
00-0034162,00-0034272,78.72
00-0034162,00-0034279,39.019999999999996
00-0034162,00-0034521,6.42
00-0034162,00-0034751,11.719999999999999
00-0034179,00-0034268,9.82
00-0034179,00-0034272,81.32
00-0034179,00-0034279,41.62
00-0034179,00-0034521,9.02
00-0034179,00-0034751,14.32
00-0034268,00-0034272,80.22
00-0034268,00-0034279,40.519999999999996
00-0034268,00-0034521,7.92
00-0034268,00-0034751,13.219999999999999
00-0034272,00-0034279,331.52000000000004
00-0034272,00-0034521,586.02
00-0034272,00-0034751,84.72
00-0034279,00-0034521,262.82
00-0034279,00-0034751,45.019999999999996
00-0034521,00-0034751,12.42
00-0023500,00-0026035,164.73999999999998
00-0023500,00-0029239,122.72
00-0023500,00-0029682,164.29999999999998
00-0023500,00-0029701,238.28
00-0023500,00-0030085,193.73999999999998
00-0023500,00-0030516,108.32
00-0023500,00-0030669,167.1
00-0023500,00-0031547,133.22
00-0023500,00-0031609,107.11999999999999
00-0023500,00-0032117,110.91999999999999
00-0023500,00-0032791,147.61999999999998
00-0023500,00-0033060,113.11999999999999
00-0023500,00-0033118,249.51999999999998
00-0023500,00-0033471,96.32
00-0023500,00-0034798,101.32
00-0023500,00-0034799,125.02
00-0023500,00-0034829,114.52
00-0026035,00-0029682,142.12
00-0026035,00-0029701,216.1
00-0026035,00-0030085,171.56
00-0026035,00-0030516,86.14
00-0026035,00-0030669,144.92
00-0026035,00-0031547,111.03999999999999
00-0026035,00-0031609,84.94
00-0026035,00-0032117,88.74
00-0026035,00-0032791,125.44
00-0026035,00-0033060,90.94
00-0026035,00-0033118,227.34
00-0026035,00-0033471,74.14
00-0026035,00-0034798,79.14
00-0026035,00-0034799,102.84
00-0026035,00-0034829,92.34
00-0029239,00-0029682,100.1
00-0029239,00-0029701,174.08
00-0029239,00-0030085,129.54
00-0029239,00-0030516,44.12
00-0029239,00-0030669,102.9
00-0029239,00-0031547,69.02
00-0029239,00-0031609,42.92
00-0029239,00-0032117,46.72
00-0029239,00-0032791,83.41999999999999
00-0029239,00-0033060,48.92
00-0029239,00-0033118,185.32
00-0029239,00-0033471,32.12
00-0029239,00-0034798,37.12
00-0029239,00-0034799,60.81999999999999
00-0029239,00-0034829,50.31999999999999
00-0029682,00-0029701,215.66
00-0029682,00-0030085,171.12
00-0029682,00-0030516,85.7
00-0029682,00-0030669,144.48
00-0029682,00-0031547,110.6
00-0029682,00-0031609,84.5
00-0029682,00-0032117,88.3
00-0029682,00-0032791,125.0
00-0029682,00-0033060,90.5
00-0029682,00-0033118,226.9
00-0029682,00-0033471,73.7
00-0029682,00-0034798,78.7
00-0029682,00-0034799,102.4
00-0029682,00-0034829,91.9
00-0029701,00-0030516,159.68
00-0029701,00-0030669,218.46
00-0029701,00-0031609,158.48000000000002
00-0029701,00-0032117,162.28
00-0029701,00-0033471,147.68
00-0029701,00-0034798,152.68
00-0029701,00-0034799,176.38
00-0029701,00-0034829,165.88
00-0030085,00-0030516,115.14
00-0030085,00-0030669,173.92
00-0030085,00-0032117,117.74
00-0030085,00-0033471,103.14
00-0030085,00-0034798,108.14
00-0030085,00-0034799,131.84
00-0030085,00-0034829,121.34
00-0030516,00-0030669,88.5
00-0030516,00-0031547,54.62
00-0030516,00-0031609,28.52
00-0030516,00-0032117,32.32
00-0030516,00-0032791,69.02
00-0030516,00-0033060,34.52
00-0030516,00-0033118,170.92
00-0030516,00-0033471,17.72
00-0030516,00-0034798,22.72
00-0030516,00-0034799,46.42
00-0030516,00-0034829,35.92
00-0030669,00-0031547,420.5
00-0030669,00-0031609,87.3
00-0030669,00-0032117,91.1
00-0030669,00-0032791,203.1
00-0030669,00-0033060,93.3
00-0030669,00-0033118,229.7
00-0030669,00-0033471,199.5
00-0030669,00-0034798,193.4
00-0030669,00-0034799,189.4
00-0030669,00-0034829,341.1
00-0031547,00-0032117,57.22
00-0031547,00-0033471,464.82000000000005
00-0031547,00-0034798,463.92
00-0031547,00-0034799,283.32000000000005
